Format Version,1.23,Take Name,Take 2021-08-31 03.44.49 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-08-31 03.44.50.269 PM,Capture Start Frame,326350,Total Frames in Take,1992,Total Exported Frames,1992,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
333,2.775000,32.829479,-4.124553,0.459656,-0.048617,0.067917,-1.107478
334,2.783333,32.803585,-4.143019,0.454366,-0.048625,0.067930,-1.107477
335,2.791667,32.811142,-4.135828,0.420951,-0.048656,0.067919,-1.107485
336,2.800000,32.801388,-4.099461,0.432233,-0.048644,0.067952,-1.107486
337,2.808333,32.816769,-4.130359,0.454270,-0.048620,0.067938,-1.107481
338,2.816667,32.868729,-4.406178,0.638245,-0.048653,0.067817,-1.107424
339,2.825000,32.814007,-4.076426,0.434400,-0.048620,0.067936,-1.107474
340,2.833333,32.859707,-4.361580,0.622994,-0.048642,0.067817,-1.107427
341,2.841667,32.865227,-4.385761,0.633215,-0.048657,0.067823,-1.107416
342,2.850000,32.817593,-4.098462,0.407202,-0.048650,0.067934,-1.107480
343,2.858333,32.852276,-4.351286,0.582498,-0.048667,0.067794,-1.107432
344,2.866667,32.877174,-4.417180,0.599003,-0.048661,0.067794,-1.107453
345,2.875000,32.860249,-4.401851,0.597426,-0.048689,0.067771,-1.107454
346,2.883333,32.878510,-4.392787,0.617165,-0.048682,0.067784,-1.107453
347,2.891667,32.837524,-4.130930,0.443196,-0.048644,0.067928,-1.107490
348,2.900000,32.816788,-4.113193,0.458227,-0.048625,0.067961,-1.107486
349,2.908333,32.869652,-4.410002,0.628276,-0.048692,0.067795,-1.107413
350,2.916667,32.860691,-4.410418,0.642380,-0.048684,0.067796,-1.107402
351,2.925000,32.816566,-4.141940,0.464083,-0.048657,0.067915,-1.107458
352,2.933333,32.834309,-4.138350,0.461556,-0.048682,0.067892,-1.107471
353,2.941667,32.837692,-4.165258,0.486254,-0.048687,0.067903,-1.107476
354,2.950000,32.829857,-4.182078,0.493224,-0.048666,0.067919,-1.107457
355,2.958333,32.824848,-4.146683,0.466068,-0.048674,0.067907,-1.107478
356,2.966667,32.821770,-4.140242,0.463207,-0.048662,0.067901,-1.107455
357,2.975000,32.818699,-4.124342,0.453239,-0.048648,0.067907,-1.107461
358,2.983333,32.803230,-4.145074,0.502879,-0.048655,0.067921,-1.107470
359,2.991667,32.815926,-4.132741,0.472268,-0.048658,0.067926,-1.107455
360,3.000000,32.792164,-4.100982,0.458442,-0.048648,0.067955,-1.107457
361,3.008333,32.809227,-4.140182,0.456388,-0.048650,0.067946,-1.107457
362,3.016667,32.801197,-4.102929,0.467774,-0.048645,0.067951,-1.107461
363,3.025000,32.791191,-4.085316,0.476360,-0.048641,0.067947,-1.107483
364,3.033333,32.787979,-4.100225,0.436895,-0.048661,0.067931,-1.107473
365,3.041667,32.791599,-4.104294,0.482534,-0.048647,0.067960,-1.107483
366,3.050000,32.792809,-4.087161,0.460806,-0.048638,0.067961,-1.107489
367,3.058333,32.777855,-4.057837,0.433615,-0.048648,0.067959,-1.107504
368,3.066667,32.783005,-4.050854,0.431187,-0.048624,0.067957,-1.107493
369,3.075000,32.768635,-4.097816,0.448744,-0.048600,0.067992,-1.107489
370,3.083333,32.740547,-4.032185,0.452139,-0.048638,0.067976,-1.107564
371,3.091667,32.608910,-3.840647,0.528696,-0.048605,0.068005,-1.108083
372,3.100000,32.396832,-3.614047,0.549029,-0.048464,0.068008,-1.109102
373,3.108333,32.894005,-3.619385,0.178329,-0.046329,0.068539,-1.108609
374,3.116667,34.278286,-2.969445,-0.059559,-0.042611,0.069174,-1.106390
375,3.125000,36.003910,-1.317601,0.393656,-0.039808,0.069202,-1.104774
376,3.133333,37.860733,-2.133008,0.573960,-0.037510,0.069348,-1.103334
377,3.141667,39.094036,-1.642526,0.555173,-0.035234,0.069280,-1.102338
378,3.150000,40.516323,-1.800964,0.268226,-0.032974,0.069177,-1.101500
379,3.158333,41.118267,-1.439715,-0.130237,-0.031133,0.069919,-1.100858
380,3.166667,41.579990,-1.176598,-0.169411,-0.028971,0.070780,-1.100400
381,3.175000,42.171875,-0.726289,0.187408,-0.026941,0.071050,-1.099957
382,3.183333,42.811291,-1.156587,0.909084,-0.024887,0.070672,-1.099765
383,3.191667,43.009319,-1.671638,1.310438,-0.023213,0.070358,-1.099819
384,3.200000,42.471935,-1.593847,0.979362,-0.021525,0.070310,-1.100238
385,3.208333,41.909916,-1.473198,0.289805,-0.020059,0.070055,-1.100505
386,3.216667,41.147221,-1.129743,-0.331940,-0.018924,0.070449,-1.100866
387,3.225000,40.779209,-0.963742,-0.186652,-0.018234,0.070097,-1.101074
388,3.233333,40.547855,-1.237063,-1.230255,-0.017866,0.069826,-1.101079
389,3.241667,40.480225,-1.228484,-0.837312,-0.017439,0.069749,-1.101124
390,3.250000,40.351860,-1.447749,-0.399807,-0.017135,0.069808,-1.101169
391,3.258333,40.215794,-1.430704,0.959400,-0.016680,0.070210,-1.101548
392,3.266667,40.096176,-1.398826,0.465222,-0.016343,0.070198,-1.101885
393,3.275000,40.099152,-1.348475,-0.064510,-0.016278,0.070214,-1.102287
394,3.283333,40.053368,-1.428308,-0.284950,-0.016256,0.070231,-1.102721
395,3.291667,39.963829,-1.528418,-0.374393,-0.016352,0.070170,-1.103148
396,3.300000,39.851631,-1.563273,-0.194745,-0.016543,0.070019,-1.103625
397,3.308333,39.782314,-1.768255,-0.218314,-0.016814,0.070094,-1.103944
398,3.316667,39.667984,-1.724744,0.063931,-0.016937,0.070284,-1.104258
399,3.325000,39.659843,-1.694140,-0.145612,-0.017058,0.070552,-1.104779
400,3.333333,39.708355,-1.862963,-0.671376,-0.016983,0.071170,-1.105569
401,3.341667,39.566246,-1.791447,-1.094751,-0.016876,0.071727,-1.106435
402,3.350000,39.558266,-2.309371,-1.523738,-0.016668,0.072611,-1.107618
403,3.358333,39.257507,-2.429003,-1.878814,-0.016591,0.072964,-1.108716
404,3.366667,39.059734,-2.339921,-2.558404,-0.016289,0.074180,-1.110339
405,3.375000,38.809982,-2.240272,-2.513865,-0.016271,0.074788,-1.111640
406,3.383333,38.538712,-1.842469,-2.331627,-0.016191,0.076086,-1.113185
407,3.391667,38.390327,-2.244345,-1.799873,-0.016349,0.076883,-1.114596
408,3.400000,38.359550,-2.602029,-1.877533,-0.016735,0.077165,-1.115722
409,3.408333,38.393230,-3.142856,-1.675923,-0.016941,0.077602,-1.116991
410,3.416667,-27.789289,0.494832,-179.915512,-0.017028,0.078189,-1.117944
411,3.425000,38.622410,-3.543810,-1.554606,-0.016749,0.078948,-1.119053
412,3.433333,38.771580,-3.823153,-1.999053,-0.016464,0.079703,-1.120060
413,3.441667,39.070316,-4.419645,-2.614055,-0.015920,0.080730,-1.120911
414,3.450000,39.246719,-4.236797,-2.009868,-0.015137,0.082512,-1.121723
415,3.458333,39.567684,-4.019555,-2.068134,-0.014484,0.084187,-1.122347
416,3.466667,39.485043,-3.959252,-1.736733,-0.014110,0.085630,-1.122661
417,3.475000,39.165855,-3.736413,-1.434347,-0.013600,0.087099,-1.122866
418,3.483333,39.131348,-4.191304,-1.104718,-0.012768,0.088814,-1.123043
419,3.491667,38.570026,-3.335925,-0.513982,-0.012268,0.090054,-1.123068
420,3.500000,38.760410,-3.820608,-0.458145,-0.011524,0.091765,-1.123372
421,3.508333,38.666348,-3.894849,0.618270,-0.010886,0.093405,-1.123582
422,3.516667,38.520916,-3.560051,1.221033,-0.010083,0.094981,-1.123736
423,3.525000,38.467140,-3.735051,1.663658,-0.009444,0.096390,-1.123735
424,3.533333,38.236698,-2.466087,0.825069,-0.008343,0.098596,-1.123772
425,3.541667,38.363895,-2.633533,-0.060438,-0.007302,0.100317,-1.123532
426,3.550000,-27.752817,2.426010,-179.824615,-0.006241,0.102390,-1.123059
427,3.558333,38.289429,-2.348470,0.403848,-0.005095,0.104471,-1.122615
428,3.566667,37.979465,-1.819255,0.453304,-0.003702,0.106782,-1.121859
429,3.575000,37.911152,-1.058605,0.408955,-0.002450,0.109260,-1.120951
430,3.583333,-28.752911,2.819945,177.959763,-0.001330,0.110965,-1.119875
431,3.591667,37.087929,0.598537,1.452913,-0.000207,0.113425,-1.119230
432,3.600000,37.236019,0.170444,1.001463,0.001099,0.115944,-1.118866
433,3.608333,37.149181,0.267971,0.374174,0.002195,0.117960,-1.118557
434,3.616667,-29.107750,3.304411,177.773758,0.003524,0.120470,-1.118480
435,3.625000,36.898781,0.828822,-0.728079,0.004980,0.123462,-1.118564
436,3.633333,36.830708,0.181728,-0.847078,0.006387,0.126765,-1.118632
437,3.641667,36.551224,0.233202,-1.058484,0.008313,0.130461,-1.118685
438,3.650000,36.306545,0.529776,-1.463645,0.009728,0.133732,-1.118450
439,3.658333,36.169884,0.387559,-2.629081,0.011443,0.138016,-1.118233
440,3.666667,35.771950,0.843627,-2.665445,0.012972,0.141716,-1.117785
441,3.675000,35.602203,0.693976,-2.663218,0.014793,0.145778,-1.117107
442,3.683333,35.339924,0.909165,-3.427295,0.017168,0.150519,-1.116447
443,3.691667,35.130955,1.363252,-3.766283,0.019210,0.154473,-1.115649
444,3.700000,35.092979,1.354327,-3.812788,0.021012,0.158185,-1.115167
445,3.708333,34.984333,1.499898,-2.862252,0.022557,0.162209,-1.114670
446,3.716667,34.598103,1.998204,-3.053217,0.024512,0.166266,-1.114277
447,3.725000,34.577728,1.583923,-3.248887,0.026695,0.170667,-1.114267
448,3.733333,34.158699,1.259314,-3.294974,0.028499,0.174645,-1.113942
449,3.741667,-32.323296,0.182737,174.760254,0.030228,0.178963,-1.113847
450,3.750000,-32.502632,0.438827,175.030914,0.032211,0.183696,-1.113850
451,3.758333,33.346897,1.234137,-2.450620,0.034295,0.188510,-1.113442
452,3.766667,33.021839,1.329511,-2.853987,0.036320,0.193076,-1.112960
453,3.775000,32.666603,0.976481,-2.694714,0.038968,0.199157,-1.112859
454,3.783333,-33.857574,1.114320,175.521423,0.041260,0.204076,-1.112229
455,3.791667,32.341614,1.217475,-2.880024,0.044021,0.210456,-1.111816
456,3.800000,32.194176,0.613709,-1.907546,0.046515,0.215647,-1.111175
457,3.808333,-34.423912,1.144711,175.101791,0.049245,0.221707,-1.110724
458,3.816667,-34.730587,1.827466,175.272369,0.052010,0.227354,-1.110029
459,3.825000,31.434071,2.129496,-2.684132,0.055188,0.233531,-1.109691
460,3.833333,31.271725,1.539047,-2.099647,0.057929,0.239036,-1.109356
461,3.841667,31.213268,2.100554,-3.563406,0.060944,0.245300,-1.109115
462,3.850000,31.188950,1.858631,-3.562618,0.064235,0.252055,-1.109216
463,3.858333,30.862743,2.085356,-3.904885,0.067476,0.258552,-1.109113
464,3.866667,-35.389545,-0.058348,174.890121,0.070486,0.265091,-1.108839
465,3.875000,30.773804,1.634641,-4.158518,0.073869,0.272753,-1.109044
466,3.883333,30.736176,1.451280,-4.329506,0.076616,0.279529,-1.108944
467,3.891667,30.702646,1.712790,-4.785240,0.080354,0.288280,-1.109135
468,3.900000,31.023598,1.658957,-4.801246,0.083426,0.296583,-1.109071
469,3.908333,31.043713,1.343086,-5.135100,0.086605,0.304869,-1.108911
470,3.916667,31.076180,1.939162,-4.902467,0.089698,0.313905,-1.108771
471,3.925000,31.557270,2.449872,-5.235791,0.092655,0.323825,-1.108634
472,3.933333,31.544317,3.377655,-4.898421,0.095146,0.333321,-1.108379
473,3.941667,32.253235,3.218984,-5.198108,0.097921,0.343779,-1.108402
474,3.950000,32.842224,3.483673,-4.714155,0.100619,0.354342,-1.108504
475,3.958333,33.139931,4.300860,-4.437848,0.103213,0.365143,-1.108707
476,3.966667,33.303391,4.973657,-3.720360,0.106271,0.376596,-1.109079
477,3.975000,33.878227,4.684336,-3.755042,0.109362,0.387811,-1.109103
478,3.983333,34.089222,6.299394,-4.198194,0.112136,0.399197,-1.109038
479,3.991667,34.625614,6.471883,-3.425877,0.115516,0.411297,-1.108969
480,4.000000,34.571434,7.257413,-3.225077,0.118628,0.422785,-1.109109
481,4.008333,35.103062,6.870386,-3.535992,0.121999,0.434786,-1.109359
482,4.016667,-31.210440,2.273067,169.566254,0.125089,0.445965,-1.109531
483,4.025000,-30.803314,1.959382,169.802429,0.128270,0.457754,-1.109900
484,4.033333,35.511269,7.223458,-3.909121,0.131760,0.470246,-1.110706
485,4.041667,35.967304,7.349792,-4.319459,0.135167,0.482820,-1.110960
486,4.050000,36.261459,7.430036,-4.050644,0.138232,0.495323,-1.111502
487,4.058333,36.424194,8.017104,-5.263988,0.140755,0.507539,-1.111807
488,4.066667,36.594280,7.943542,-4.876822,0.143958,0.521312,-1.112359
489,4.075000,36.974239,7.710025,-4.344765,0.146686,0.534429,-1.112857
490,4.083333,37.260815,8.326024,-5.662096,0.149365,0.548240,-1.113353
491,4.091667,37.282337,8.118767,-4.782359,0.152164,0.562371,-1.113561
492,4.100000,37.632164,8.354052,-5.155763,0.155069,0.576651,-1.113778
493,4.108333,37.806973,8.799808,-5.246854,0.157838,0.590911,-1.114114
494,4.116667,38.185677,9.100730,-5.347652,0.160891,0.605502,-1.114100
495,4.125000,37.762493,10.160713,-6.323830,0.163737,0.619641,-1.114027
496,4.133333,38.379021,9.635790,-5.493531,0.166860,0.634733,-1.114341
497,4.141667,38.255142,10.339351,-5.759206,0.169822,0.649394,-1.114627
498,4.150000,38.114971,10.362931,-5.171176,0.172675,0.664083,-1.115185
499,4.158333,-27.806704,1.114286,164.869614,0.175226,0.678911,-1.115303
500,4.166667,38.605915,10.359376,-6.133383,0.178473,0.694728,-1.116170
501,4.175000,-27.633034,1.787387,164.957565,0.181141,0.710239,-1.116176
502,4.183333,38.986557,10.510061,-5.945694,0.183585,0.725724,-1.116256
503,4.191667,39.247597,11.746283,-6.639546,0.186249,0.742139,-1.116655
504,4.200000,39.529064,11.888736,-6.900430,0.188919,0.758609,-1.116813
505,4.208333,40.113735,11.709617,-5.868322,0.191329,0.774797,-1.116946
506,4.216667,40.475960,12.313181,-6.106367,0.193416,0.791053,-1.117302
507,4.225000,40.669357,12.556051,-5.847160,0.195704,0.807583,-1.117829
508,4.233333,40.751503,12.263930,-4.766664,0.197394,0.823269,-1.118252
509,4.241667,41.390984,12.431301,-6.355083,0.200079,0.840134,-1.119085
510,4.250000,41.582066,12.618010,-6.422324,0.202135,0.856629,-1.119929
511,4.258333,41.591763,12.359061,-5.981890,0.204150,0.872547,-1.120734
512,4.266667,41.938797,12.450338,-5.559070,0.206022,0.888284,-1.122050
513,4.275000,42.075962,12.478010,-5.287120,0.208211,0.904360,-1.123096
514,4.283333,42.372574,11.764874,-4.582174,0.210054,0.920058,-1.124201
515,4.291667,43.026772,10.966463,-4.575565,0.212494,0.936214,-1.126042
516,4.300000,42.976086,10.799651,-5.484785,0.214291,0.951930,-1.127759
517,4.308333,43.336456,10.640580,-5.419596,0.215453,0.967779,-1.128600
518,4.316667,,,,,,
519,4.325000,44.594101,9.738266,-5.398143,0.219245,0.999374,-1.131562
520,4.333333,44.603504,9.887027,-5.699924,0.221144,1.015048,-1.132802
521,4.341667,44.534286,9.457764,-5.303014,0.223347,1.030792,-1.133956
522,4.350000,44.954559,8.599810,-4.726467,0.225354,1.046160,-1.135118
523,4.358333,45.353622,8.177437,-5.036980,0.227667,1.061662,-1.136518
524,4.366667,-21.111107,2.668592,168.372253,0.229688,1.076962,-1.136801
525,4.375000,-21.239525,2.523695,168.973480,0.231879,1.091921,-1.138215
526,4.383333,45.271378,7.280371,-4.817003,0.234352,1.106716,-1.139280
527,4.391667,44.753971,7.537566,-4.605338,0.236535,1.121493,-1.140102
528,4.400000,-21.490942,2.074559,169.764389,0.239088,1.137058,-1.140830
529,4.408333,44.703247,6.258097,-5.030036,0.241421,1.152053,-1.141632
530,4.416667,-22.035969,2.058763,169.904755,0.243827,1.167037,-1.142103
531,4.425000,-22.291269,1.976305,170.035492,0.246395,1.181908,-1.142850
532,4.433333,44.213985,6.782832,-4.363808,0.248647,1.196813,-1.143106
533,4.441667,-22.657118,2.867349,169.887741,0.250354,1.211257,-1.142577
534,4.450000,-22.720369,2.718713,170.547592,0.252482,1.226500,-1.143199
535,4.458333,43.595741,6.790014,-3.805939,0.254389,1.240768,-1.143293
536,4.466667,-22.553911,3.001050,170.455093,0.256110,1.255277,-1.143360
537,4.475000,-22.809034,3.679625,170.630814,0.257603,1.269049,-1.143923
538,4.483333,43.747032,5.733603,-3.194017,0.258970,1.282899,-1.144506
539,4.491667,43.661751,5.536242,-3.012223,0.260459,1.296430,-1.145333
540,4.500000,43.395439,5.656775,-2.988863,0.261646,1.310156,-1.146033
541,4.508333,43.333569,5.146124,-2.387848,0.262957,1.323754,-1.146858
542,4.516667,43.639645,4.962037,-2.288852,0.264340,1.337208,-1.147898
543,4.525000,43.267639,5.213871,-3.280863,0.265265,1.350552,-1.148948
544,4.533333,43.256809,5.001422,-2.555928,0.266207,1.363513,-1.149818
545,4.541667,43.546627,5.219834,-2.533707,0.266937,1.376786,-1.150565
546,4.550000,43.925644,4.591577,-2.509004,0.267711,1.390059,-1.151250
547,4.558333,44.219593,4.360205,-2.492807,0.268125,1.402842,-1.151919
548,4.566667,-21.850273,2.456186,173.008575,0.268860,1.415779,-1.152943
549,4.575000,44.730202,3.376814,-2.795063,0.269210,1.428870,-1.153916
550,4.583333,44.924255,3.381669,-3.017080,0.269468,1.441731,-1.154721
551,4.591667,44.984982,2.682655,-2.914602,0.269758,1.454739,-1.155678
552,4.600000,45.402176,2.726149,-3.430094,0.270149,1.467561,-1.157086
553,4.608333,45.603928,2.739905,-3.205618,0.270245,1.480770,-1.158059
554,4.616667,-21.096294,1.324840,174.189529,0.270608,1.493634,-1.159312
555,4.625000,-21.029110,1.549810,174.573349,0.270788,1.506629,-1.160485
556,4.633333,45.865170,1.921771,-2.764714,0.271279,1.519665,-1.162149
557,4.641667,45.903786,1.962648,-2.688899,0.271046,1.532709,-1.162863
558,4.650000,-20.717850,1.306057,175.368713,0.271105,1.544972,-1.164504
559,4.658333,-20.808359,2.106785,175.903915,0.271235,1.557857,-1.166068
560,4.666667,46.103786,0.607418,-1.762981,0.271127,1.570472,-1.167380
561,4.675000,46.097046,1.104735,-2.116896,0.271044,1.583367,-1.168444
562,4.683333,45.548065,0.293562,-2.567707,0.271162,1.595371,-1.170350
563,4.691667,,,,,,
564,4.700000,,,,,,
565,4.708333,45.814743,0.341959,-2.051531,0.270894,1.633415,-1.174220
566,4.716667,45.763622,-0.690377,-1.665265,0.270955,1.645576,-1.176188
567,4.725000,45.629555,-0.619735,-1.380545,0.270413,1.658082,-1.177459
568,4.733333,-21.019472,2.995388,178.233246,0.269655,1.670716,-1.178879
569,4.741667,-20.191835,2.283269,178.013580,0.269077,1.682158,-1.180642
570,4.750000,46.148273,-1.376331,-0.679406,0.268366,1.693567,-1.182485
571,4.758333,-20.300156,1.931916,179.434448,0.267153,1.704711,-1.184464
572,4.766667,46.098434,-2.739286,-0.465074,0.265936,1.715598,-1.186212
573,4.775000,46.405521,-3.390686,-1.049713,0.264934,1.726103,-1.188539
574,4.783333,46.483044,-3.482794,-0.445966,0.263718,1.737018,-1.190627
575,4.791667,46.666809,-3.830075,-1.148385,0.262971,1.747858,-1.192707
576,4.800000,-19.450380,0.995959,-179.202225,0.261908,1.759061,-1.193919
577,4.808333,47.105228,-4.020719,-0.480864,0.260728,1.769910,-1.195614
578,4.816667,47.234783,-3.472054,0.177310,0.259519,1.780725,-1.196922
579,4.825000,47.736774,-3.273850,0.872116,0.258235,1.790902,-1.198154
580,4.833333,-17.948124,3.327542,-178.278214,0.256973,1.800730,-1.199424
581,4.841667,48.228642,-4.028336,0.982894,0.255364,1.809853,-1.201212
582,4.850000,-17.486574,3.513571,-177.487106,0.254192,1.818623,-1.203007
583,4.858333,48.937431,-4.216172,1.381607,0.252859,1.826863,-1.205385
584,4.866667,48.829300,-4.338636,0.719181,0.251696,1.835313,-1.208167
585,4.875000,-17.202148,2.705521,-177.070206,0.250029,1.843528,-1.210622
586,4.883333,49.075043,-4.927685,0.902216,0.248988,1.851426,-1.213187
587,4.891667,-16.711975,1.987019,-177.082947,0.247807,1.859224,-1.215480
588,4.900000,49.374317,-5.535585,0.493367,0.246373,1.867324,-1.218055
589,4.908333,-16.551397,1.999304,-176.680908,0.245108,1.875245,-1.219806
590,4.916667,49.563278,-5.721202,0.147661,0.244105,1.882649,-1.222273
591,4.925000,49.586639,-6.096961,0.421467,0.243040,1.889951,-1.224183
592,4.933333,-16.338964,1.693761,-175.874451,0.242032,1.897054,-1.225932
593,4.941667,-16.214788,2.092168,-175.489136,0.241136,1.903905,-1.228078
594,4.950000,-16.233753,2.375036,-175.310364,0.240260,1.910666,-1.229774
595,4.958333,-16.619690,2.207901,-175.578079,0.239475,1.917185,-1.231492
596,4.966667,49.447189,-6.441954,0.401382,0.238821,1.923574,-1.233536
597,4.975000,49.459301,-6.787861,0.667257,0.237932,1.930519,-1.235083
598,4.983333,49.478886,-6.412705,0.096130,0.237337,1.936955,-1.236727
599,4.991667,-16.470293,1.968485,-175.383820,0.235927,1.943692,-1.237642
600,5.000000,-16.898167,0.703226,-175.990143,0.235537,1.949399,-1.238331
601,5.008333,49.522278,-7.195841,2.049112,0.234311,1.955692,-1.239625
602,5.016667,49.436893,-6.888405,0.987785,0.233734,1.961077,-1.240470
603,5.025000,49.371201,-7.066999,2.001737,0.232855,1.966625,-1.241812
604,5.033333,-16.672649,1.419708,-175.629883,0.232515,1.971370,-1.241981
605,5.041667,-16.742790,1.596433,-174.610046,0.231695,1.977097,-1.242989
606,5.050000,49.287647,-7.271576,0.977258,0.230815,1.982066,-1.243536
607,5.058333,49.120819,-7.206747,1.399962,0.229683,1.987565,-1.243763
608,5.066667,-17.239204,0.647434,-175.753616,0.228867,1.992248,-1.243210
609,5.075000,49.235584,-6.928957,1.937949,0.227467,1.997499,-1.243160
610,5.083333,49.188644,-6.473586,1.988109,0.226849,2.001921,-1.242539
611,5.091667,48.836544,-6.791099,2.478887,0.225366,2.006295,-1.241779
612,5.100000,49.521721,-6.395134,2.922817,0.224384,2.010313,-1.240802
613,5.108333,-16.308672,2.951943,-175.499451,0.223621,2.013357,-1.239249
614,5.116667,49.944603,-6.479296,3.011488,0.222685,2.017352,-1.238161
615,5.125000,-16.043644,2.446861,-175.848160,0.222632,2.020051,-1.236344
616,5.133333,-16.011211,3.133241,-175.237854,0.222048,2.024125,-1.234757
617,5.141667,49.739243,-6.282259,3.204194,0.221769,2.027346,-1.232282
618,5.150000,49.180653,-5.902095,2.960054,0.221785,2.030312,-1.230012
619,5.158333,-16.448900,4.572816,-175.319092,0.221666,2.033219,-1.226789
620,5.166667,-16.618607,5.028423,-175.237274,0.221804,2.035180,-1.224030
621,5.175000,-17.071264,5.278317,-175.678589,0.221566,2.037127,-1.220681
622,5.183333,-17.150320,6.346816,-175.304550,0.221904,2.038334,-1.216839
623,5.191667,48.395996,-5.355689,5.651993,0.222688,2.038584,-1.213777
624,5.200000,-16.865101,6.664101,-175.104736,0.223161,2.038699,-1.210080
625,5.208333,48.468060,-5.342029,4.312306,0.224109,2.038242,-1.206583
626,5.216667,48.072311,-5.293950,3.742604,0.225660,2.038283,-1.203095
627,5.225000,47.785042,-5.312376,2.734640,0.226803,2.038442,-1.198700
628,5.233333,47.395542,-5.346621,2.559135,0.227975,2.038516,-1.194056
629,5.241667,46.963387,-5.071439,3.552875,0.229275,2.038404,-1.188888
630,5.250000,-19.161798,4.564257,-176.428589,0.230428,2.037643,-1.183936
631,5.258333,-19.149862,5.286030,-176.607468,0.231636,2.036688,-1.178320
632,5.266667,46.023708,-4.352539,3.922104,0.233344,2.034785,-1.172455
633,5.275000,46.095211,-4.395413,3.519296,0.234757,2.032849,-1.166791
634,5.283333,45.733707,-4.349148,3.159655,0.236932,2.030700,-1.160412
635,5.291667,45.475563,-4.310555,2.527070,0.239345,2.028776,-1.154548
636,5.300000,45.162487,-4.407257,1.544951,0.241787,2.026817,-1.148199
637,5.308333,44.838341,-4.406167,0.730053,0.244410,2.025244,-1.141329
638,5.316667,-22.335833,2.043086,-178.172623,0.247063,2.023439,-1.133892
639,5.325000,43.604694,-4.257837,0.937481,0.249372,2.022192,-1.126241
640,5.333333,43.020451,-4.178457,1.721696,0.252017,2.020448,-1.118421
641,5.341667,-23.228506,3.096911,-178.297043,0.254345,2.018921,-1.109432
642,5.350000,42.080376,-3.955168,2.028892,0.257111,2.017141,-1.101284
643,5.358333,41.489819,-3.829134,2.668572,0.259715,2.015760,-1.092390
644,5.366667,-25.107286,3.598396,-178.018234,0.262687,2.013328,-1.083699
645,5.375000,40.050091,-3.689985,1.867395,0.265331,2.011096,-1.075068
646,5.383333,39.465313,-3.665487,1.620552,0.267848,2.009114,-1.066155
647,5.391667,38.742100,-3.844359,1.339438,0.270441,2.006797,-1.056712
648,5.400000,38.329063,-4.019771,1.031300,0.272847,2.004224,-1.047415
649,5.408333,-28.307062,3.355318,-177.910690,0.275050,2.001580,-1.037554
650,5.416667,37.268639,-4.069268,1.482208,0.277232,1.998576,-1.027872
651,5.425000,36.750454,-4.620563,2.085835,0.279495,1.995359,-1.018212
652,5.433333,36.437572,-4.774062,2.378912,0.281695,1.991772,-1.008074
653,5.441667,35.634285,-4.987992,1.880250,0.284080,1.988438,-0.997856
654,5.450000,35.018913,-5.284849,1.813151,0.286671,1.985039,-0.987875
655,5.458333,34.255672,-5.417522,1.602416,0.289377,1.981617,-0.977419
656,5.466667,33.580982,-5.353316,1.194648,0.291728,1.978916,-0.967175
657,5.475000,32.792332,-5.856248,1.301702,0.294197,1.975904,-0.956576
658,5.483333,32.048328,-5.632293,1.025283,0.295863,1.973087,-0.945431
659,5.491667,31.350985,-5.323741,1.145773,0.297409,1.970148,-0.934409
660,5.500000,30.746664,-5.514305,1.499076,0.299334,1.967573,-0.923245
661,5.508333,30.183340,-5.684154,1.654743,0.300896,1.964811,-0.911576
662,5.516667,29.823713,-5.608047,1.593179,0.302439,1.962001,-0.900104
663,5.525000,29.252068,-5.041483,1.743305,0.303465,1.959292,-0.888284
664,5.533333,29.015436,-4.926827,2.260113,0.305028,1.956105,-0.876652
665,5.541667,28.220448,-5.912282,2.182836,0.306048,1.953222,-0.864459
666,5.550000,27.888054,-5.667634,1.827910,0.307456,1.950608,-0.852695
667,5.558333,26.749645,-5.337885,1.696569,0.308332,1.948410,-0.840747
668,5.566667,26.358784,-5.642124,1.555452,0.309542,1.946521,-0.828576
669,5.575000,-40.457355,2.791659,-176.697235,0.310092,1.944885,-0.815864
670,5.583333,-41.049885,3.243620,-177.005600,0.310473,1.943255,-0.803293
671,5.591667,24.248163,-4.543327,2.405716,0.310677,1.941775,-0.790493
672,5.600000,23.666864,-4.220344,3.487637,0.310911,1.940115,-0.778009
673,5.608333,22.906830,-4.526684,4.118983,0.310907,1.937597,-0.765303
674,5.616667,22.976231,-3.979870,3.461653,0.311158,1.935607,-0.753097
675,5.625000,22.383852,-3.774779,2.981034,0.311326,1.933054,-0.740893
676,5.633333,21.868347,-4.332943,3.070537,0.311657,1.930256,-0.728835
677,5.641667,20.597187,-4.479406,2.582023,0.311680,1.927751,-0.716311
678,5.650000,20.158373,-4.733682,3.362678,0.311828,1.925316,-0.704332
679,5.658333,19.692022,-4.875265,3.029614,0.312085,1.923185,-0.692639
680,5.666667,18.811831,-4.385044,2.551545,0.311759,1.921004,-0.680403
681,5.675000,18.402004,-4.493391,2.827604,0.311455,1.919202,-0.668364
682,5.683333,17.771265,-4.582378,3.241663,0.311008,1.917454,-0.655930
683,5.691667,17.159586,-4.232208,3.111971,0.310684,1.915560,-0.643669
