Format Version,1.23,Take Name,Take 2021-08-31 04.16.48 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-08-31 04.16.49.098 PM,Capture Start Frame,549754,Total Frames in Take,1807,Total Exported Frames,1807,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z
42,0.420000,40.867432,0.865768,177.917847,-0.000730,1.999511,1.640058,0.002604,-0.042372,-0.266817,0.076261,2.005554,0.942901,-0.055310,0.053827,0.047436,0.450124,2.009374,1.301561
43,0.430000,42.136299,1.090920,178.351791,-0.004052,1.999213,1.639135,0.008783,-0.036721,-0.267570,0.076269,2.005548,0.942903,-0.099807,0.012835,0.000513,0.450105,2.009403,1.301504
44,0.440000,40.877853,0.918728,177.959442,-0.000763,1.999531,1.640040,0.003841,-0.021293,-0.260990,0.076273,2.005536,0.942890,-0.099722,0.019369,0.010976,0.450117,2.009397,1.301488
45,0.450000,40.858311,0.889784,177.942108,-0.000732,1.999529,1.640058,-0.013341,-0.030826,-0.255065,0.076256,2.005535,0.942876,0.001263,0.011655,-0.005517,0.450041,2.009387,1.301361
46,0.460000,40.880962,0.868099,177.964249,-0.000746,1.999525,1.640039,-0.003645,-0.015201,-0.254447,0.076259,2.005531,0.942873,-0.105797,0.029418,0.005248,0.450118,2.009400,1.301487
47,0.470000,42.235218,0.907801,178.461746,-0.004212,1.999278,1.639093,-0.041227,-0.002253,-0.250716,0.076270,2.005537,0.942872,-0.115231,0.034312,0.010809,0.450114,2.009386,1.301485
48,0.480000,40.911030,1.078661,177.831909,-0.000719,1.999406,1.640057,-0.001481,-0.031424,-0.261434,0.076256,2.005544,0.942892,-0.107394,0.012778,0.004424,0.450128,2.009414,1.301490
49,0.490000,40.859875,0.862718,177.952576,-0.000723,1.999513,1.640043,-0.014707,-0.037947,-0.259565,0.076283,2.005558,0.942903,-0.108741,0.027231,0.001900,0.450124,2.009421,1.301489
50,0.500000,40.886738,0.828330,177.959213,-0.000710,1.999516,1.640051,-0.006680,-0.004037,-0.272448,0.076267,2.005570,0.942915,-0.104095,0.028286,-0.000754,0.450124,2.009427,1.301509
51,0.510000,40.915810,1.072925,177.830322,-0.000728,1.999409,1.640049,0.001458,0.011345,-0.230450,0.076238,2.005565,0.942875,-0.106003,0.012304,0.013037,0.450123,2.009421,1.301506
52,0.520000,40.906368,0.836178,177.959839,-0.000730,1.999530,1.640028,-0.006118,-0.012875,-0.260382,0.076245,2.005564,0.942885,-0.068917,0.050828,0.030713,0.450128,2.009394,1.301560
53,0.530000,40.945667,0.857583,177.977219,-0.000751,1.999543,1.640023,0.015639,-0.003350,-0.267196,0.076237,2.005553,0.942867,-0.071061,0.058918,0.031661,0.450137,2.009401,1.301551
