Format Version,1.23,Take Name,Take 2021-08-31 03.24.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-08-31 03.24.56.238 PM,Capture Start Frame,183068,Total Frames in Take,2318,Total Exported Frames,2318,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
335,2.791667,-65.213066,-2.386424,-0.569031,0.098451,0.065588,0.071279
336,2.800000,-65.210846,-2.336623,-0.561676,0.098497,0.065633,0.071302
337,2.808333,-65.404373,-2.689914,-0.356954,0.098686,0.065437,0.071367
338,2.816667,-65.415192,-2.708072,-0.298701,0.098683,0.065476,0.071348
339,2.825000,-65.193390,-2.353132,-0.593535,0.098499,0.065614,0.071249
340,2.833333,-65.195763,-2.323842,-0.579249,0.098500,0.065645,0.071257
341,2.841667,-65.185219,-2.346279,-0.504238,0.098493,0.065631,0.071255
342,2.850000,-65.185028,-2.356812,-0.516878,0.098487,0.065637,0.071270
343,2.858333,-65.220383,-2.346764,-0.607657,0.098475,0.065627,0.071237
344,2.866667,-63.974979,-2.446039,0.506989,0.099818,0.066190,0.070936
345,2.875000,-65.279572,-1.950316,-0.773438,0.098612,0.065807,0.071272
346,2.883333,-65.279839,-1.950799,-0.794778,0.098619,0.065831,0.071289
347,2.891667,-65.260605,-1.943575,-0.819505,0.098610,0.065806,0.071248
348,2.900000,-131.558350,1.878481,178.939117,0.098711,0.065936,0.071218
349,2.908333,-65.279503,-1.920553,-0.804390,0.098610,0.065803,0.071272
350,2.916667,-65.265556,-1.964303,-0.803800,0.098598,0.065789,0.071257
351,2.925000,-65.274017,-1.935102,-0.796958,0.098601,0.065786,0.071261
352,2.933333,-65.265633,-1.934338,-0.765048,0.098634,0.065809,0.071261
353,2.941667,-65.250572,-1.988349,-0.786621,0.098624,0.065802,0.071248
354,2.950000,-65.248093,-1.977089,-0.769855,0.098611,0.065818,0.071264
355,2.958333,-65.264793,-1.970608,-0.821611,0.098599,0.065793,0.071253
356,2.966667,-65.295364,-1.968845,-0.800281,0.098611,0.065813,0.071246
357,2.975000,-65.253716,-1.986839,-0.717717,0.098610,0.065771,0.071273
358,2.983333,-65.268303,-1.974430,-0.774293,0.098603,0.065796,0.071285
359,2.991667,-65.279167,-1.945008,-0.796391,0.098622,0.065782,0.071284
360,3.000000,-65.284126,-2.018849,-0.745531,0.098616,0.065764,0.071280
361,3.008333,-65.306297,-1.910364,-0.796209,0.098580,0.065759,0.071269
362,3.016667,-65.277985,-1.949531,-0.781390,0.098598,0.065786,0.071272
363,3.025000,-65.293785,-1.946629,-0.779674,0.098580,0.065791,0.071258
364,3.033333,-65.273071,-1.956398,-0.785947,0.098580,0.065782,0.071293
365,3.041667,-65.279388,-1.968669,-0.799682,0.098588,0.065790,0.071275
366,3.050000,-65.263344,-1.997113,-0.794864,0.098619,0.065820,0.071280
367,3.058333,-65.256500,-1.910527,-0.821389,0.098598,0.065790,0.071288
368,3.066667,-65.273880,-1.956509,-0.819465,0.098597,0.065812,0.071279
369,3.075000,-65.272629,-1.957427,-0.826971,0.098604,0.065798,0.071264
370,3.083333,-65.290863,-1.959367,-0.821052,0.098587,0.065785,0.071272
371,3.091667,-65.264679,-1.940526,-0.787918,0.098600,0.065774,0.071272
372,3.100000,-65.287056,-1.962487,-0.799121,0.098590,0.065790,0.071259
373,3.108333,-65.274277,-1.925357,-0.774198,0.098579,0.065781,0.071237
374,3.116667,-65.290276,-1.968175,-0.848934,0.098571,0.065782,0.071270
375,3.125000,-65.286674,-1.946037,-0.741773,0.098555,0.065758,0.071231
376,3.133333,-65.286613,-1.954824,-0.808006,0.098573,0.065779,0.071245
377,3.141667,-65.287567,-1.963788,-0.816677,0.098559,0.065775,0.071257
378,3.150000,-65.277985,-1.961584,-0.807304,0.098581,0.065776,0.071266
379,3.158333,-65.268951,-1.973613,-0.775170,0.098587,0.065793,0.071273
380,3.166667,-65.274765,-1.969858,-0.795531,0.098567,0.065800,0.071283
381,3.175000,-65.273880,-1.975372,-0.812724,0.098579,0.065784,0.071268
382,3.183333,-65.114227,-2.084956,0.022395,0.098866,0.066125,0.071319
383,3.191667,-65.281326,-1.994005,-0.774996,0.098561,0.065775,0.071258
384,3.200000,-65.286331,-1.973208,-0.796234,0.098567,0.065796,0.071246
385,3.208333,-65.256187,-1.940816,-0.771937,0.098558,0.065772,0.071254
386,3.216667,-65.285454,-1.947977,-0.814789,0.098546,0.065786,0.071245
387,3.225000,-65.282883,-1.942175,-0.789443,0.098570,0.065812,0.071254
388,3.233333,-65.260689,-1.982149,-0.790572,0.098574,0.065814,0.071245
389,3.241667,-65.274040,-1.928640,-0.785445,0.098580,0.065831,0.071253
390,3.250000,-65.276604,-2.003690,-0.762265,0.098580,0.065798,0.071272
391,3.258333,-65.274712,-1.976373,-0.785867,0.098595,0.065807,0.071259
392,3.266667,-65.272896,-1.971614,-0.780291,0.098598,0.065823,0.071279
393,3.275000,-65.293076,-1.967142,-0.792221,0.098586,0.065812,0.071254
394,3.283333,-65.271812,-1.947524,-0.788919,0.098572,0.065799,0.071264
395,3.291667,-65.295258,-1.987950,-0.797122,0.098594,0.065804,0.071242
396,3.300000,-65.278214,-2.005028,-0.761196,0.098578,0.065782,0.071258
397,3.308333,-65.295563,-1.971630,-0.798380,0.098582,0.065775,0.071224
398,3.316667,-65.270325,-1.985150,-0.733595,0.098625,0.065818,0.071265
399,3.325000,-65.272552,-2.016112,-0.736411,0.098595,0.065804,0.071248
400,3.333333,-65.275955,-1.974399,-0.775180,0.098625,0.065824,0.071273
401,3.341667,-65.261543,-1.977984,-0.752606,0.098583,0.065801,0.071269
402,3.350000,-65.254242,-1.972515,-0.796458,0.098616,0.065825,0.071273
403,3.358333,-65.293251,-1.933634,-0.769417,0.098594,0.065771,0.071254
404,3.366667,-65.289978,-1.993769,-0.740647,0.098629,0.065799,0.071305
405,3.375000,-65.286987,-1.979061,-0.791679,0.098578,0.065772,0.071261
406,3.383333,-65.287674,-1.935054,-0.805403,0.098567,0.065786,0.071276
407,3.391667,-65.287849,-1.948968,-0.848432,0.098574,0.065756,0.071271
408,3.400000,-65.291565,-1.986738,-0.776183,0.098581,0.065764,0.071263
409,3.408333,-65.279839,-1.965374,-0.757279,0.098569,0.065734,0.071282
410,3.416667,-65.275269,-1.981483,-0.763893,0.098592,0.065758,0.071297
411,3.425000,-65.282326,-1.976066,-0.789323,0.098582,0.065795,0.071305
412,3.433333,-65.272888,-1.965764,-0.770827,0.098588,0.065801,0.071288
413,3.441667,-65.285042,-1.974945,-0.786400,0.098574,0.065804,0.071304
414,3.450000,-65.277931,-1.985138,-0.788240,0.098570,0.065785,0.071277
415,3.458333,-65.291603,-1.937188,-0.854862,0.098565,0.065759,0.071286
416,3.466667,-65.289742,-1.919179,-0.803427,0.098573,0.065767,0.071304
417,3.475000,-65.294724,-1.965574,-0.805398,0.098579,0.065792,0.071254
418,3.483333,-65.289185,-1.958759,-0.817308,0.098560,0.065778,0.071284
419,3.491667,-65.270638,-1.936628,-0.820163,0.098566,0.065773,0.071266
420,3.500000,-65.269691,-1.948619,-0.810787,0.098566,0.065765,0.071284
421,3.508333,-65.299591,-1.937240,-0.773473,0.098551,0.065749,0.071282
422,3.516667,-65.279686,-1.974678,-0.831881,0.098560,0.065784,0.071279
423,3.525000,-65.295998,-1.938366,-0.829129,0.098556,0.065778,0.071268
424,3.533333,-65.298653,-1.955322,-0.796387,0.098575,0.065779,0.071261
425,3.541667,-65.275368,-1.977624,-0.817604,0.098578,0.065804,0.071280
426,3.550000,-65.271126,-1.952869,-0.815848,0.098559,0.065765,0.071264
427,3.558333,-65.288826,-1.912691,-0.807520,0.098576,0.065777,0.071281
428,3.566667,-65.285698,-1.961281,-0.797494,0.098576,0.065783,0.071256
429,3.575000,-65.273911,-1.939550,-0.753290,0.098585,0.065795,0.071262
430,3.583333,-65.286209,-1.936442,-0.809403,0.098569,0.065758,0.071236
431,3.591667,-65.264496,-1.954918,-0.802097,0.098574,0.065794,0.071233
432,3.600000,-65.252296,-1.968175,-0.772847,0.098564,0.065792,0.071266
433,3.608333,-65.287918,-1.979893,-0.797305,0.098570,0.065765,0.071277
434,3.616667,-65.266739,-1.958274,-0.813497,0.098556,0.065795,0.071274
435,3.625000,-65.277267,-1.983774,-0.781707,0.098567,0.065770,0.071215
436,3.633333,-65.302582,-1.970870,-0.818389,0.098539,0.065742,0.071230
437,3.641667,-65.316864,-1.953230,-0.865111,0.098531,0.065742,0.071243
438,3.650000,-64.827583,-2.210051,0.704856,0.098930,0.066308,0.070957
439,3.658333,-64.885750,-2.196006,0.659911,0.098908,0.066321,0.071009
440,3.666667,-64.881218,-2.203859,0.598448,0.098916,0.066318,0.071013
441,3.675000,-64.874069,-2.242654,0.619217,0.098921,0.066355,0.070992
442,3.683333,-64.863647,-2.234476,0.648762,0.098907,0.066326,0.070986
443,3.691667,-64.863770,-2.218292,0.657882,0.098905,0.066320,0.070987
444,3.700000,-64.858948,-2.251667,0.654764,0.098882,0.066326,0.071006
445,3.708333,-65.180542,-2.132009,0.234772,0.098660,0.066159,0.071203
446,3.716667,-64.878769,-2.224373,0.677209,0.098889,0.066310,0.071037
447,3.725000,-132.099197,3.932502,-179.467041,0.097949,0.066741,0.071570
448,3.733333,-64.899506,-2.201459,0.642703,0.098916,0.066309,0.071020
449,3.741667,-131.382980,3.470220,-179.975586,0.099610,0.066525,0.070486
450,3.750000,-130.890244,3.714875,-179.707367,0.098756,0.066626,0.070446
451,3.758333,-130.977417,4.117201,-179.444077,0.098514,0.066869,0.070999
452,3.766667,-64.238182,-1.920959,-0.485856,0.099567,0.065992,0.071089
453,3.775000,-64.249687,-1.947927,-0.504754,0.099591,0.065986,0.071104
454,3.783333,-64.249084,-1.932686,-0.499801,0.099598,0.065988,0.071087
455,3.791667,-64.220833,-1.950332,-0.470556,0.099585,0.065975,0.071093
456,3.800000,-64.222145,-1.933017,-0.482079,0.099600,0.065978,0.071097
457,3.808333,-64.170845,-2.000591,-0.450613,0.099658,0.065927,0.070925
458,3.816667,-132.264389,5.409182,-178.646973,0.097651,0.067249,0.069428
459,3.825000,-132.013062,2.985225,-179.622986,0.098442,0.066713,0.070611
460,3.833333,-63.036221,-1.221402,0.894758,0.097684,0.067828,0.070100
461,3.841667,-64.143669,-2.252865,1.280068,0.099450,0.067176,0.069324
462,3.850000,-63.860519,-2.372651,1.090158,0.099823,0.066991,0.069159
463,3.858333,-64.042274,-2.489062,-1.022646,0.099369,0.065815,0.068849
464,3.866667,-63.693359,-2.995833,-1.139542,0.099547,0.065425,0.068706
465,3.875000,-63.580284,-2.744038,-1.558203,0.099323,0.065708,0.068035
466,3.883333,-63.459618,-3.322366,-0.894804,0.098893,0.065166,0.067553
467,3.891667,-63.238224,-3.141688,-0.884247,0.098247,0.065107,0.067107
468,3.900000,-62.281963,-3.312997,-0.194631,0.098369,0.065708,0.065927
469,3.908333,-63.205143,-3.300416,1.296372,0.096606,0.066530,0.065681
470,3.916667,-63.117355,-3.083949,0.722493,0.096061,0.066253,0.065543
471,3.925000,-63.162373,-2.946936,-0.474840,0.095288,0.065771,0.065094
472,3.933333,-63.359856,-3.371305,-0.174474,0.094961,0.066206,0.065078
473,3.941667,-63.580177,-3.530901,-0.164422,0.094316,0.066012,0.064953
474,3.950000,-63.537693,-3.097146,-0.623760,0.093235,0.065803,0.064790
475,3.958333,-130.239838,1.099998,-179.782837,0.092051,0.065489,0.064665
476,3.966667,-64.217682,-2.737587,-1.386628,0.090438,0.065655,0.064664
477,3.975000,-64.760910,-2.581776,-1.285518,0.088833,0.065781,0.064954
478,3.983333,-65.289772,-2.351738,-1.057023,0.086995,0.065728,0.065161
479,3.991667,-65.961761,-2.349407,-0.543390,0.085245,0.065739,0.065463
480,4.000000,-66.854012,-2.566770,-0.812915,0.083001,0.065583,0.065807
481,4.008333,-67.471817,-2.647932,-1.149811,0.081741,0.065706,0.066153
482,4.016667,-68.045395,-2.937430,-1.191370,0.081298,0.065913,0.066460
483,4.025000,-68.773956,-3.349932,-0.526165,0.080916,0.066419,0.066800
484,4.033333,-68.940239,-3.423967,-0.485160,0.080715,0.066516,0.067595
485,4.041667,-68.926674,-3.321833,-0.704071,0.080162,0.066716,0.068064
486,4.050000,-68.656250,-2.913195,-0.846401,0.079205,0.067128,0.068442
487,4.058333,-68.462234,-2.600526,-0.756968,0.078386,0.067304,0.068921
488,4.066667,-68.332520,-2.385534,-0.245195,0.077647,0.067651,0.069118
489,4.075000,-68.263069,-2.393896,0.089168,0.076966,0.068068,0.069228
490,4.083333,-68.205002,-2.291761,0.189453,0.076523,0.068513,0.069346
491,4.091667,-68.254074,-2.354966,0.278404,0.076365,0.069028,0.069235
492,4.100000,-134.634079,2.507803,-179.549942,0.076574,0.069403,0.068853
493,4.108333,-134.634949,2.633253,-179.735168,0.076534,0.070192,0.068434
494,4.116667,-68.531502,-2.581812,1.714892,0.076572,0.071573,0.068003
495,4.125000,-68.205338,-2.274866,2.760634,0.076515,0.072262,0.067155
496,4.133333,-68.616493,-1.641431,2.118037,0.076834,0.073705,0.066296
497,4.141667,-68.693222,-1.696130,3.130475,0.077521,0.075066,0.065362
498,4.150000,-69.053604,-1.838694,3.214585,0.078335,0.076268,0.064379
499,4.158333,-69.683983,-1.943261,3.777303,0.079431,0.077239,0.063194
500,4.166667,-69.488533,-1.182050,4.689761,0.080309,0.078897,0.061898
501,4.175000,-70.570801,-2.653827,4.120032,0.081450,0.080791,0.060157
502,4.183333,-70.458138,-1.957597,5.176093,0.082509,0.081562,0.058969
503,4.191667,-70.533485,-1.838444,5.617537,0.083596,0.082714,0.057517
504,4.200000,-70.376190,-1.012037,6.863609,0.084819,0.084240,0.056278
505,4.208333,-70.860008,-0.741918,6.545680,0.085642,0.085397,0.055350
506,4.216667,-71.384071,-1.057736,6.634025,0.086644,0.087107,0.054094
507,4.225000,-71.355423,-0.474443,7.522503,0.087151,0.088535,0.053039
508,4.233333,-71.208656,-0.225448,8.163207,0.087978,0.090153,0.051948
509,4.241667,-71.589523,0.121820,7.325764,0.088233,0.091642,0.051198
510,4.250000,-72.125702,-0.488919,7.772390,0.089392,0.093286,0.050329
511,4.258333,-71.995872,0.284799,7.730234,0.090399,0.095485,0.049417
512,4.266667,-71.894615,0.318978,8.144047,0.091345,0.097281,0.048817
513,4.275000,-72.449753,0.119453,7.990817,0.092199,0.099402,0.048079
514,4.283333,-72.304741,-0.046818,8.307526,0.093930,0.102110,0.047579
515,4.291667,-72.908417,0.189793,7.912782,0.094662,0.104442,0.047298
516,4.300000,-73.135437,0.040618,7.481952,0.095786,0.107621,0.046979
517,4.308333,-73.721512,-0.783308,7.032660,0.096988,0.111120,0.046485
518,4.316667,-73.892998,0.046554,6.602900,0.098136,0.113981,0.046542
519,4.325000,-74.141068,0.200108,6.507666,0.098743,0.117052,0.046357
520,4.333333,-74.152939,-0.281689,6.028338,0.100011,0.121003,0.046251
521,4.341667,-74.252930,-0.120421,6.618960,0.100580,0.124443,0.045960
522,4.350000,-74.446068,0.500968,6.511587,0.101512,0.128012,0.045506
523,4.358333,-74.434982,-0.164665,6.190273,0.102138,0.131998,0.044944
524,4.366667,-74.840858,-0.573925,6.502487,0.102479,0.135947,0.044222
525,4.375000,-75.231995,0.116715,6.405892,0.102857,0.139879,0.043653
526,4.383333,-74.933586,0.472297,6.690082,0.103621,0.144628,0.042734
527,4.391667,-74.914406,0.837166,6.695529,0.104838,0.150029,0.041400
528,4.400000,-75.280960,0.515009,7.411848,0.104704,0.154507,0.040820
529,4.408333,-75.743057,0.633453,7.152960,0.105318,0.159879,0.039904
530,4.416667,-75.722832,0.789599,7.134939,0.106429,0.165464,0.038758
531,4.425000,-75.762375,0.645524,7.575729,0.106788,0.170618,0.038061
532,4.433333,-75.986084,0.749795,6.873587,0.107551,0.176211,0.037070
533,4.441667,-76.066551,0.503087,6.491248,0.108808,0.182138,0.035844
534,4.450000,-76.308708,0.254917,7.229304,0.109232,0.188136,0.034398
535,4.458333,-76.264236,0.910145,7.006077,0.110026,0.194283,0.033427
536,4.466667,-76.313400,0.446507,7.102312,0.110902,0.200721,0.031752
537,4.475000,-76.664154,0.705896,7.012471,0.111725,0.207317,0.030357
538,4.483333,-76.518066,0.949396,6.386656,0.112869,0.213729,0.028662
539,4.491667,-76.720909,1.044856,6.548317,0.113792,0.220281,0.027061
540,4.500000,-77.113411,1.056446,6.797786,0.114812,0.227492,0.024951
541,4.508333,-77.280647,1.012912,6.885091,0.116018,0.234669,0.022947
542,4.516667,-77.409142,0.482159,6.702651,0.117393,0.241227,0.020821
543,4.525000,-77.518631,0.381129,6.660671,0.118769,0.248351,0.018852
544,4.533333,-144.121429,9.330592,179.799454,0.120111,0.255374,0.016195
545,4.541667,-78.005753,-0.734980,7.302948,0.121286,0.262350,0.014159
546,4.550000,-78.444519,-0.332127,6.373776,0.122417,0.269356,0.011809
547,4.558333,,,,,,
548,4.566667,-78.637680,-0.194453,7.457100,0.124551,0.284455,0.006805
549,4.575000,-78.823624,0.131629,7.888275,0.125298,0.291985,0.004308
550,4.583333,-79.016083,0.262769,8.472823,0.126132,0.299927,0.001293
551,4.591667,-78.855324,0.775366,8.530872,0.126763,0.307893,-0.001486
552,4.600000,-79.015335,0.952465,9.223862,0.127283,0.316303,-0.004721
553,4.608333,-79.186058,1.277178,8.859891,0.127996,0.324641,-0.007532
554,4.616667,-79.198013,0.880279,9.549216,0.128821,0.333468,-0.010958
555,4.625000,-79.447441,0.947689,9.885772,0.129800,0.342493,-0.013835
556,4.633333,-79.025032,0.680565,10.561919,0.130883,0.351754,-0.017096
557,4.641667,-79.269798,1.714587,9.374771,0.131904,0.361005,-0.019947
558,4.650000,-79.477058,1.831603,9.088310,0.132252,0.370201,-0.022550
559,4.658333,-79.558571,1.189776,8.662091,0.133220,0.379856,-0.025517
560,4.666667,-78.750877,1.788664,9.287840,0.133950,0.389501,-0.028371
561,4.675000,-79.291962,1.962824,7.960893,0.134571,0.399655,-0.031102
562,4.683333,-79.245171,2.097434,7.579801,0.135064,0.409919,-0.034159
563,4.691667,-79.288353,1.618387,8.226312,0.136091,0.420673,-0.037523
564,4.700000,-79.107788,2.518691,7.654790,0.136188,0.430715,-0.040246
565,4.708333,-78.968056,2.470404,6.679116,0.136852,0.441039,-0.043311
566,4.716667,-78.685135,2.591091,6.765819,0.137502,0.451003,-0.046234
567,4.725000,-78.712090,2.261516,7.347178,0.138595,0.462080,-0.049619
568,4.733333,-79.118179,1.848651,5.584773,0.139430,0.472667,-0.052966
569,4.741667,-78.333908,2.491069,6.498773,0.140073,0.482623,-0.056034
570,4.750000,-78.606270,2.644770,5.314669,0.141013,0.493161,-0.059161
571,4.758333,-78.761787,2.515595,5.356626,0.141661,0.503576,-0.062699
572,4.766667,-79.043022,2.025002,4.997191,0.142653,0.514435,-0.066235
573,4.775000,-78.715401,2.251212,4.965845,0.143136,0.524336,-0.069702
574,4.783333,-78.968834,1.958910,4.417437,0.144230,0.534584,-0.073211
575,4.791667,-78.644501,2.639256,4.112065,0.144796,0.545114,-0.076840
576,4.800000,-78.594933,2.575284,4.223905,0.145173,0.555347,-0.080470
577,4.808333,-78.478394,1.616812,5.448613,0.145793,0.566323,-0.084586
578,4.816667,-78.755905,2.176846,4.752608,0.145937,0.576427,-0.088112
579,4.825000,-78.340759,2.399708,4.290141,0.146193,0.586804,-0.091635
580,4.833333,-78.618759,2.430618,3.572012,0.146502,0.597581,-0.095258
581,4.841667,-78.791687,2.036725,3.347637,0.146863,0.608105,-0.098751
582,4.850000,-78.659286,1.986779,3.688915,0.147211,0.619137,-0.102765
583,4.858333,-78.502167,2.636968,3.855845,0.147558,0.630180,-0.106092
584,4.866667,-78.368530,2.429528,3.700560,0.148233,0.640864,-0.109705
585,4.875000,-78.422226,2.270893,2.910046,0.148761,0.651665,-0.113076
586,4.883333,-144.801331,7.138608,176.751221,0.149272,0.662355,-0.116678
587,4.891667,-78.300934,2.104353,2.954805,0.149766,0.673164,-0.120299
588,4.900000,-78.604912,1.976509,2.415778,0.150564,0.684461,-0.124131
589,4.908333,-78.443901,1.530970,2.713398,0.151559,0.695336,-0.127835
590,4.916667,-78.744598,1.521490,2.187634,0.152529,0.706626,-0.131454
591,4.925000,-78.472466,1.663222,2.254381,0.152930,0.717388,-0.134690
592,4.933333,-78.551956,1.559199,1.617056,0.153889,0.728392,-0.138056
593,4.941667,-78.881165,1.573886,1.900732,0.154721,0.739019,-0.141313
594,4.950000,-78.996483,2.156941,1.857418,0.155534,0.750335,-0.144657
595,4.958333,-78.858009,2.162939,1.908143,0.156063,0.760963,-0.147681
596,4.966667,-79.250755,1.853512,1.359707,0.156855,0.771644,-0.150967
597,4.975000,-79.476143,2.308849,1.475051,0.157350,0.782316,-0.153960
598,4.983333,-79.384468,2.070847,1.191723,0.157866,0.793252,-0.157354
599,4.991667,-79.332130,2.002739,0.709739,0.158390,0.803921,-0.160230
600,5.000000,-79.829254,1.669501,0.886831,0.159059,0.814475,-0.163241
601,5.008333,-79.181702,1.391356,1.676844,0.159744,0.825218,-0.166264
602,5.016667,-79.720543,1.668675,0.493451,0.159660,0.835685,-0.169070
603,5.025000,-79.624641,1.703327,0.953469,0.160162,0.846343,-0.171980
604,5.033333,-79.586357,1.687938,0.449082,0.160174,0.856534,-0.174603
605,5.041667,-79.785843,2.116704,0.022618,0.160032,0.866773,-0.177172
606,5.050000,-80.150574,2.020839,0.084293,0.160006,0.877253,-0.179994
607,5.058333,-79.943924,2.389867,0.181159,0.160133,0.887516,-0.182812
608,5.066667,-80.251762,2.886342,0.383450,0.159711,0.897743,-0.185184
609,5.075000,-79.870987,2.507546,1.055915,0.159743,0.908429,-0.188303
610,5.083333,-80.025208,2.642914,1.021251,0.159573,0.918691,-0.190909
611,5.091667,-80.296577,2.739289,0.771817,0.158807,0.928872,-0.193329
612,5.100000,-80.007927,2.889791,1.933967,0.158909,0.939624,-0.196059
613,5.108333,-80.195412,3.148534,0.988731,0.158197,0.949677,-0.198128
614,5.116667,-80.471977,3.478959,1.870727,0.157795,0.960258,-0.200120
615,5.125000,-146.879913,5.314431,175.233276,0.157417,0.970797,-0.202607
616,5.133333,-80.043159,3.405779,1.508720,0.157016,0.981481,-0.204920
617,5.141667,-80.309700,3.420993,1.249902,0.156213,0.991728,-0.206877
618,5.150000,-80.376465,3.078130,1.540038,0.155513,1.002775,-0.208867
619,5.158333,-80.251091,3.481334,0.749220,0.154632,1.012917,-0.210835
620,5.166667,-80.422142,3.394979,0.986545,0.153936,1.023881,-0.212935
621,5.175000,-80.921967,3.243993,0.920513,0.152911,1.034091,-0.214852
622,5.183333,-80.424644,3.339463,0.658194,0.151535,1.044396,-0.216723
623,5.191667,-80.652252,3.803518,0.776059,0.150641,1.055242,-0.218522
624,5.200000,-80.188835,3.639593,0.951583,0.149726,1.065862,-0.220273
625,5.208333,-80.065742,3.688682,2.151713,0.148224,1.076548,-0.221490
626,5.216667,-80.058846,4.193296,1.285072,0.147128,1.087298,-0.223310
627,5.225000,-80.263748,4.709635,1.531249,0.145592,1.097672,-0.224789
628,5.233333,-80.632317,4.247047,1.223361,0.144088,1.108349,-0.226156
629,5.241667,-146.975052,6.508873,174.437729,0.143325,1.119048,-0.227599
630,5.250000,-80.945107,4.245080,1.237978,0.141490,1.129734,-0.228671
631,5.258333,-80.867081,4.327244,0.650155,0.139930,1.139469,-0.230208
632,5.266667,-80.551178,3.761567,0.819108,0.138176,1.149993,-0.231632
633,5.275000,-80.408501,3.686265,1.477642,0.136336,1.160004,-0.232621
634,5.283333,-79.980461,3.991588,1.193756,0.134478,1.170261,-0.233790
635,5.291667,-80.263939,4.053704,1.321202,0.132282,1.179705,-0.234710
636,5.300000,-80.025505,3.242974,1.176556,0.130140,1.189834,-0.235894
637,5.308333,-80.055321,3.354772,1.156107,0.127928,1.199624,-0.237285
638,5.316667,-80.512901,3.445473,1.334094,0.125191,1.209378,-0.238317
639,5.325000,-79.943222,3.803560,1.552650,0.122350,1.218566,-0.239364
640,5.333333,-80.008629,3.711963,1.302799,0.119612,1.228388,-0.240310
641,5.341667,-79.990440,4.023998,1.223491,0.116630,1.237814,-0.241445
642,5.350000,-79.709671,3.840657,1.366984,0.113600,1.247004,-0.242149
643,5.358333,-79.459068,4.043650,1.283130,0.110436,1.256089,-0.242980
644,5.366667,-79.727463,3.736508,1.418607,0.107018,1.265144,-0.244028
645,5.375000,-80.130310,3.899106,1.285410,0.103831,1.274158,-0.244867
646,5.383333,-80.238937,3.589726,1.840621,0.100167,1.282963,-0.246454
647,5.391667,-79.420998,4.322460,1.943492,0.096277,1.291360,-0.246908
648,5.400000,-79.566856,3.941264,2.255297,0.092213,1.299829,-0.247720
649,5.408333,-80.007469,4.801536,1.681914,0.088319,1.308713,-0.248461
650,5.416667,-79.275177,4.280826,2.095570,0.084113,1.317306,-0.249603
651,5.425000,-79.889534,4.360309,1.778770,0.080041,1.325985,-0.250614
652,5.433333,-79.165039,4.587086,2.069655,0.075383,1.334600,-0.251248
653,5.441667,-79.406502,4.590107,1.990438,0.071014,1.343153,-0.251529
654,5.450000,-79.052277,5.140432,1.594947,0.066721,1.351626,-0.252097
655,5.458333,-79.141647,4.650324,1.689215,0.062215,1.359946,-0.253461
656,5.466667,-78.792938,4.220375,0.458253,0.057613,1.368103,-0.253742
657,5.475000,-79.573463,4.714296,1.179062,0.053122,1.376177,-0.254969
658,5.483333,-79.360550,5.010543,1.042548,0.048459,1.383971,-0.255960
659,5.491667,-79.169998,4.714808,1.019459,0.043585,1.391762,-0.256891
660,5.500000,-145.286682,6.704484,173.369949,0.037978,1.399634,-0.257454
661,5.508333,-78.903831,4.767184,1.581446,0.032973,1.407181,-0.258533
662,5.516667,-79.142502,5.260742,0.902174,0.027741,1.414770,-0.259837
663,5.525000,-78.748199,4.722409,1.431379,0.022387,1.422494,-0.260667
664,5.533333,-79.139687,5.171163,0.793961,0.016857,1.429757,-0.261410
665,5.541667,-78.455956,5.054973,0.803096,0.010793,1.437019,-0.261985
666,5.550000,-78.010864,5.084151,0.309797,0.005120,1.444491,-0.262536
667,5.558333,-77.984917,5.220327,0.279315,-0.000995,1.451057,-0.263612
668,5.566667,-78.130791,5.309099,-0.110995,-0.007035,1.458080,-0.264235
669,5.575000,-78.267532,5.046711,-0.086025,-0.012911,1.464372,-0.265813
670,5.583333,-77.500778,5.546337,-0.210166,-0.019513,1.471153,-0.266475
671,5.591667,-77.351181,5.061182,0.149309,-0.025669,1.477486,-0.267570
672,5.600000,-77.218750,5.255968,-0.230869,-0.031994,1.483561,-0.268806
673,5.608333,-77.435280,4.994117,-0.400570,-0.038189,1.489697,-0.270035
674,5.616667,-77.006042,4.722891,-0.185898,-0.044623,1.495612,-0.271144
675,5.625000,-76.694695,4.778712,-0.710877,-0.051183,1.501509,-0.272212
676,5.633333,-76.832916,4.459319,-0.575534,-0.057641,1.507098,-0.273228
677,5.641667,-76.192131,3.912816,-1.029031,-0.064264,1.512441,-0.273976
678,5.650000,-75.699524,4.424688,-1.379112,-0.070964,1.517722,-0.275289
679,5.658333,-75.310715,3.927083,-1.596071,-0.077517,1.522641,-0.276292
680,5.666667,-75.079330,3.816810,-1.591998,-0.084208,1.527307,-0.277216
681,5.675000,-75.139755,3.436708,-1.834957,-0.091071,1.531744,-0.278711
682,5.683333,-74.669136,3.391273,-1.812781,-0.097832,1.535972,-0.280080
683,5.691667,-74.455612,3.072601,-1.654056,-0.104512,1.540126,-0.281819
684,5.700000,-74.426834,3.044792,-1.822304,-0.111433,1.544702,-0.283740
